Filename,Touches
gpslogger/src/main/res/drawable-mdpi/sftp.png,1
gpslogger/src/main/res/menu/gps_main.xml,10
gpslogger/src/main/java/com/mendhak/gpslogger/senders/ssh/SSHManager.java,4
assets/testharness/1.setup.sh,7
gpslogger/src/main/java/com/mendhak/gpslogger/senders/ssh/SSHJob.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/settings/SSHSettingsFragment.java,4
gpslogger/src/main/res/xml/sshsettings.xml,3
gradle.properties,6
assets/text/faq/faq23-making-feature-requests.md,1
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/display/GpsLogViewFragment.java,6
gpslogger/src/main/res/layout/fragment_log_view.xml,6
gpslogger/src/main/java/com/mendhak/gpslogger/ui/components/InteractiveScrollView.java,1
assets/text/faq/faq17-other-uses.md,2
assets/text/faq/faq06-where-are-gps-files.md,2
gpslogger/src/main/java/com/mendhak/gpslogger/common/network/Networks.java,2
gpslogger/src/main/java/com/mendhak/gpslogger/common/slf4j/LoggingOutputStream.java,1
assets/text/faq/faq22-why-gps-jumps.md,1
gpslogger/src/main/res/values-hdpi/dimens.xml,6
gpslogger/src/main/res/values-ldpi/dimens.xml,5
gpslogger/src/main/res/values-mdpi/dimens.xml,5
gpslogger/src/main/res/values-xhdpi/dimens.xml,7
gpslogger/src/main/res/values-pt/strings.xml,11
gpslogger/src/main/res/xml/autoemailsettings.xml,12
gpslogger/src/main/res/xml/dropboxsettings.xml,5
gpslogger/src/main/res/xml/gdocssettings.xml,5
gpslogger/src/main/res/xml/opengtssettings.xml,13
gpslogger/src/main/res/xml/owncloudsettings.xml,9
assets/text/faq/faq20-troubleshooting.md,2
assets/testharness/owncloudstorage/config/3party_apps.conf,2
assets/testharness/owncloudstorage/config/dhparam.pem,4
assets/testharness/owncloudstorage/config/docker_image_owncloud.config.php,2
gpslogger/src/main/res/layout/activity_faq_list_item.xml,6
gpslogger/src/main/res/layout/activity_gps_main.xml,7
gpslogger/src/main/res/layout/activity_preferences.xml,3
gpslogger/src/main/res/layout/error_alertview.xml,4
gpslogger/src/main/res/layout/fragment_big_view.xml,3
gpslogger/src/main/res/layout/smaller_header.xml,3
assets/text/faq/faq21-custom-ssl-certificates.md,1
assets/text/faq/images/21sslvalidation.gif,1
docs/images/21sslvalidation.gif,1
gpslogger/src/main/java/com/mendhak/gpslogger/ui/components/FaqExpandableListAdapter.java,4
gpslogger/src/main/res/layout/toolbar.xml,3
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/csv/PlainTextFileLogger.java,13
gpslogger/src/main/java/com/mendhak/gpslogger/common/Networks.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/common/network/CertificateValidationException.java,1
gpslogger/src/main/java/com/mendhak/gpslogger/common/network/LocalX509TrustManager.java,1
gpslogger/src/main/java/com/mendhak/gpslogger/common/network/ServerType.java,1
gpslogger/src/main/java/com/mendhak/gpslogger/common/LocalX509TrustManager.java,2
assets/testharness/2.teardown.sh,2
assets/testharness/3.cleanup.sh,4
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/customurl/CustomUrlTrustEverything.java,11
gpslogger/src/main/java/com/mendhak/gpslogger/senders/owncloud/SelfSignedConfidentSslSocketFactory.java,9
gpslogger/src/main/java/com/mendhak/gpslogger/common/CertificateValidationException.java,1
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/customurl/LocalX509TrustManager.java,1
gpslogger/src/main/java/com/mendhak/gpslogger/common/ContentApi.java,9
gpslogger/src/main/java/com/mendhak/gpslogger/common/EventBusHook.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/common/ProfilePreference.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/common/RejectionHandler.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/common/events/ServiceEvents.java,25
gpslogger/src/main/java/com/mendhak/gpslogger/common/slf4j/FifoDeque.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/common/slf4j/GpsRollingFileAppender.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/common/slf4j/Logs.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/common/slf4j/SessionLogcatAppender.java,11
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/FileLogger.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/Streams.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/senders/FileSender.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/senders/PreferenceValidator.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/senders/ZipHelper.java,9
gpslogger/src/main/java/com/mendhak/gpslogger/ui/components/CustomSwitchPreference.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/ui/components/GpsLoggerDrawerItem.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/display/GpsBigViewFragment.java,6
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/csv/PlainTextFileLoggerTest.java,5
gpslogger/src/test/java/com/mendhak/gpslogger/common/MathsTest.java,2
gpslogger/src/main/res/drawable-hdpi/help.png,2
gpslogger/src/main/res/values-de/strings_faq.xml,6
gpslogger/src/main/res/values-hr/strings_faq.xml,5
gpslogger/src/main/res/values-hu/strings_faq.xml,2
gpslogger/src/main/res/values-ja/strings_faq.xml,4
gpslogger/src/main/res/values-nl/strings_faq.xml,4
gpslogger/src/main/res/values-sk/strings_faq.xml,4
gpslogger/src/main/res/values-uk/strings_faq.xml,2
gpslogger/src/main/res/values/strings_faq.xml,5
gpslogger/src/main/java/com/mendhak/gpslogger/ui/components/ExpandableListAdapter.java,2
gpslogger/src/main/res/layout/activity_faq.xml,6
gpslogger/src/main/res/layout/activity_faq_list_group.xml,4
gpslogger/src/main/assets/faq/.gitignore,1
gpslogger/src/main/assets/faq/.gitkeep,1
docs/favicon.ico,3
docs/images/content-bg.png,3
docs/images/social/GitHub-Mark-64px.png,3
docs/images/social/GitHub_Logo.png,3
docs/images/social/dribble.png,3
docs/images/social/facebook.png,3
docs/images/social/google.png,3
docs/images/social/instagram.png,3
docs/images/social/twitter.png,3
assets/text/faq/faq98-download-it.md,1
assets/generate-pages/README.md,2
assets/generate-pages/content/images/1.png,1
assets/generate-pages/content/images/10.png,1
assets/generate-pages/content/images/11.png,1
assets/generate-pages/content/images/12.png,1
assets/generate-pages/content/images/13.png,1
assets/generate-pages/content/images/14.png,1
assets/generate-pages/content/images/15.png,1
assets/generate-pages/content/images/16.png,1
assets/generate-pages/content/images/2.png,1
assets/generate-pages/content/images/3.png,1
assets/generate-pages/content/images/4.png,1
